	id	full_name	affiliation_name	affiliation_city	affiliation_country	affiliation_id
1884	pub.1131464447	j_schlueter	University of Göttingen	Göttingen	Germany	grid.7450.6
1885	pub.1131471047	a_borzée	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1886	pub.1131471047	j_mcneely	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1887	pub.1131471047	k_magellan	University of Battambang	Battambang	Cambodia	grid.470666.5
1888	pub.1131471047	j_miller	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1889	pub.1131471047	l_porter	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1890	pub.1131471047	t_dutta	University of Göttingen	Göttingen	Germany	grid.7450.6
1891	pub.1131471047	k_kadinjappalli	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1892	pub.1131471047	s_sharma	University of Göttingen	Göttingen	Germany	grid.7450.6
1893	pub.1131471047	g_shahabuddin	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1894	pub.1131471047	f_aprilinayati	Nasional University	Jakarta	Indonesia	grid.443388.0
1895	pub.1131471047	g_ryan	University of Melbourne	Melbourne	Australia	grid.1008.9
1896	pub.1131471047	a_hughes	Xishuangbanna Tropical Botanical Garden	Mengla	China	grid.458477.d
1897	pub.1131471047	a_abd mutalib	Universiti Sains Malaysia	George Town	Malaysia	grid.11875.3a
1898	pub.1131471047	a_wahab	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1899	pub.1131471047	d_bista	University of Queensland	Brisbane	Australia	grid.1003.2
1900	pub.1131471047	s_chavanich	Chulalongkorn University	Bangkok	Thailand	grid.7922.e
1901	pub.1131471047	j_chong	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1902	pub.1131471047	g_gale	King Mongkut's University of Technology Thonburi	Bangkok	Thailand	grid.412151.2
1903	pub.1131471047	h_ghaffari	University of Kurdistan	Sanandij	Iran	grid.411189.4
1904	pub.1131471047	y_ghimirey	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1905	pub.1131471047	v_jayaraj	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1906	pub.1131471047	a_khatiwada	University of Oviedo	Oviedo	Spain	grid.10863.3c
1907	pub.1131471047	m_khatiwada	University of Oviedo	Oviedo	Spain	grid.10863.3c
1908	pub.1131471047	m_krishna	Amity University	Noida	India	grid.444644.2
1909	pub.1131471047	n_lwin	King Mongkut's University of Technology Thonburi	Bangkok	Thailand	grid.412151.2
1910	pub.1131471047	p_paudel	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1911	pub.1131471047	c_sadykova	Kyrgyz National University	Bishkek	Kyrgyzstan	grid.444233.6
1912	pub.1131471047	t_savini	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1913	pub.1131471047	b_shrestha	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1914	pub.1131471047	c_strine	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1915	pub.1131471047	m_sutthacheep	Ramkhamhaeng University	Bangkok	Thailand	grid.412660.7
1916	pub.1131471047	e_wong	University of Nottingham Malaysia Campus	Semenyih	Malaysia	grid.440435.2
1917	pub.1131471047	t_yeemin	Society for Conservation Biology	Washington D.C.	United States	grid.486565.c
1918	pub.1131471047	n_zahirudin	University of Nottingham Malaysia Campus	Semenyih	Malaysia	grid.440435.2
1919	pub.1131471047	l_zhang	University of Lübeck	Lübeck	Germany	grid.4562.5
1920	pub.1131624623	l_gattinoni	University of Göttingen	Göttingen	Germany	grid.7450.6
1921	pub.1131624623	j_marini	University of Minnesota	Minneapolis	United States	grid.17635.36
1922	pub.1131624623	d_chiumello	University of Milan	Milan	Italy	grid.4708.b
1923	pub.1131624623	m_busana	University of Göttingen	Göttingen	Germany	grid.7450.6
1924	pub.1131624623	l_camporota	King's College London	London	United Kingdom	grid.13097.3c
1925	pub.1131624687	d_kiefl	Sana Klinikum Offenbach	Offenbach	Germany	grid.419837.0
1926	pub.1131624687	s_eisenmann	University Hospital in Halle	Halle	Germany	grid.461820.9
1927	pub.1131624687	g_michels	Sankt-Antonius-Hospital Eschweiler	Eschweiler	Germany	grid.459927.4
1928	pub.1131624687	m_schmid	München Klinik Harlaching	Munich	Germany	grid.507576.6
1929	pub.1131624687	e_gloeckner	Nuremberg Hospital	Nuremberg	Germany	grid.419835.2
1930	pub.1131624687	p_petersen	Klinikum Frankfurt Höchst	Frankfurt am Main	Germany	grid.492781.1
1931	pub.1131624687	d_damjanovic	Universitäts-Herzzentrum Freiburg-Bad Krozingen	Bad Krozingen	Germany	grid.418466.9
1932	pub.1131624687	u_janssens	Sankt-Antonius-Hospital Eschweiler	Eschweiler	Germany	grid.459927.4
1933	pub.1131624687	m_fandler	Sozialstiftung Bamberg	Bamberg	Germany	grid.419802.6
1934	pub.1131624687	s_blaschke	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
1935	pub.1131624687	t_mueller	St. Josefs Hospital	Wiesbaden	Germany	grid.440250.7
1936	pub.1131624687	j_menzel	Klinikum Ingolstadt	Ingolstadt	Germany	grid.492033.f
1937	pub.1131624687	a_heinzmann	Kreiskliniken Reutlingen	Reutlingen	Germany	grid.440206.4
1938	pub.1131624687	m_helm	Bundeswehrkrankenhaus	Ulm	Germany	grid.415600.6
1939	pub.1131624687	m_bernhard	Düsseldorf University Hospital	Düsseldorf	Germany	grid.14778.3d
1940	pub.1131624687	s_spethmann	Medizinische Hochschule Brandenburg Theodor Fontane	Neuruppin	Germany	grid.473452.3
1941	pub.1131624687	k_stock	Technical University of Munich	Munich	Germany	grid.6936.a
1942	pub.1131624687	d_clevert	LMU Klinikum	Munich	Germany	grid.411095.8
1943	pub.1131721397	n_alwan	University of Southampton	Southampton	United Kingdom	grid.5491.9
1944	pub.1131721397	r_burgess	University College London	London	United Kingdom	grid.83440.3b
1945	pub.1131721397	s_ashworth	Imperial College Healthcare NHS Trust	London	United Kingdom	grid.417895.6
1946	pub.1131721397	r_beale	The Francis Crick Institute	London	United Kingdom	grid.451388.3
1947	pub.1131721397	n_bhadelia	Boston University	Boston	United States	grid.189504.1
1948	pub.1131721397	d_bogaert	University of Edinburgh	Edinburgh	United Kingdom	grid.4305.2
1949	pub.1131721397	j_dowd	University of Oxford	Oxford	United Kingdom	grid.4991.5
1950	pub.1131721397	i_eckerle	University Hospital of Geneva	Geneva	Switzerland	grid.150338.c
1951	pub.1131721397	l_goldman	Johns Hopkins University	Baltimore	United States	grid.21107.35
1952	pub.1131721397	t_greenhalgh	University of Oxford	Oxford	United Kingdom	grid.4991.5
1953	pub.1131721397	d_gurdasani	Queen Mary University of London	London	United Kingdom	grid.4868.2
1954	pub.1131721397	w_hanage	Harvard University	Cambridge	United States	grid.38142.3c
1955	pub.1131721397	e_hodcroft	University of Basel	Basel	Switzerland	grid.6612.3
1956	pub.1131721397	z_hyde	University of Western Australia	Perth	Australia	grid.1012.2
1957	pub.1131721397	p_kellam	Imperial College London	London	United Kingdom	grid.7445.2
1958	pub.1131721397	m_kelly-irving	Paul Sabatier University	Toulouse	France	grid.15781.3a
1959	pub.1131721397	f_krammer	Icahn School of Medicine at Mount Sinai	New York	United States	grid.59734.3c
1960	pub.1131721397	m_lipsitch	Harvard University	Cambridge	United States	grid.38142.3c
1961	pub.1131721397	a_mcnally	University of Birmingham	Birmingham	United Kingdom	grid.6572.6
1962	pub.1131721397	m_mckee	London School of Hygiene & Tropical Medicine	London	United Kingdom	grid.8991.9
1963	pub.1131721397	a_nouri	Federation of American Scientists	Washington D.C.	United States	grid.433854.d
1964	pub.1131721397	v_priesemann	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
1965	pub.1131721397	h_rutter	University of Bath	Bath	United Kingdom	grid.7340.0
1966	pub.1131721397	j_silver	University of Oxford	Oxford	United Kingdom	grid.4991.5
1967	pub.1131721397	d_sridhar	University of Edinburgh	Edinburgh	United Kingdom	grid.4305.2
1968	pub.1131721397	c_swanton	University College London	London	United Kingdom	grid.83440.3b
1969	pub.1131721397	r_walensky	Massachusetts General Hospital	Boston	United States	grid.32224.35
1970	pub.1131721397	g_yamey	Duke University	Durham	United States	grid.26009.3d
1971	pub.1131721397	h_ziauddeen	University of Cambridge	Cambridge	United Kingdom	grid.5335.0
1972	pub.1131748822	d_van der straeten	Ghent University	Ghent	Belgium	grid.5342.0
1973	pub.1131748822	n_bhullar	ETH Zurich	Zurich	Switzerland	grid.5801.c
1974	pub.1131748822	h_de steur	Ghent University	Ghent	Belgium	grid.5342.0
1975	pub.1131748822	w_gruissem	ETH Zurich	Zurich	Switzerland	grid.5801.c
1976	pub.1131748822	d_mackenzie	Donald Danforth Plant Science Center	St Louis	United States	grid.34424.35
1977	pub.1131748822	w_pfeiffer	International Food Policy Research Institute	Washington D.C.	United States	grid.419346.d
1978	pub.1131748822	m_qaim	University of Göttingen	Göttingen	Germany	grid.7450.6
1979	pub.1131748822	i_slamet-loedin	International Rice Research Institute	Los Baños	Philippines	grid.419387.0
1980	pub.1131748822	s_strobbe	Ghent University	Ghent	Belgium	grid.5342.0
1981	pub.1131748822	j_tohme	Centro Internacional de Agricultura Tropical	Santiago de Cali	Colombia	grid.418348.2
1982	pub.1131748822	k_trijatmiko	International Rice Research Institute	Los Baños	Philippines	grid.419387.0
1983	pub.1131748822	h_vanderschuren	University of Liège	Liège	Belgium	grid.4861.b
1984	pub.1131748822	c_zhang	Biotechnology Research Institute	Beijing	China	grid.418873.1
1985	pub.1131748822	h_bouis	International Food Policy Research Institute	Washington D.C.	United States	grid.419346.d
1986	pub.1131796221	m_schiavone	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
1987	pub.1131796221	a_gasperetti	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
1988	pub.1131796221	m_mancone	Sapienza University of Rome	Rome	Italy	grid.7841.a
1989	pub.1131796221	a_kaplan	Dartmouth–Hitchcock Medical Center	Lebanon	United States	grid.413480.a
1990	pub.1131796221	c_gobbi	Ospedale San Paolo	Milan	Italy	grid.415093.a
1991	pub.1131796221	g_mascioli	Humanitas Gavazzeni	Bergamo	Italy	grid.477189.4
1992	pub.1131796221	m_busana	University of Göttingen	Göttingen	Germany	grid.7450.6
1993	pub.1131796221	a_saguner	University Hospital of Zurich	Zurich	Switzerland	grid.412004.3
1994	pub.1131796221	g_mitacchione	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
1995	pub.1131796221	a_giacomelli	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
1996	pub.1131796221	g_sardella	Sapienza University of Rome	Rome	Italy	grid.7841.a
1997	pub.1131796221	m_viecca	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
1998	pub.1131796221	f_duru	University Hospital of Zurich	Zurich	Switzerland	grid.412004.3
1999	pub.1131796221	s_antinori	University of Milan	Milan	Italy	grid.4708.b
2000	pub.1131796221	s_carugo	Ospedale San Paolo	Milan	Italy	grid.415093.a
2001	pub.1131796221	a_bartorelli	Centro Cardiologico Monzino	Milan	Italy	grid.418230.c
2002	pub.1131796221	c_tondo	Centro Cardiologico Monzino	Milan	Italy	grid.418230.c
2003	pub.1131796221	m_galli	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
2004	pub.1131796221	f_fedele	Sapienza University of Rome	Rome	Italy	grid.7841.a
2005	pub.1131796221	g_forleo	Luigi Sacco Hospital	Milan	Italy	grid.144767.7
2006	pub.1131846614	l_gattinoni	University of Göttingen	Göttingen	Germany	grid.7450.6
2007	pub.1131846614	j_marini	University of Minnesota	Minneapolis	United States	grid.17635.36
2008	pub.1131846614	l_camporota	King's College London	London	United Kingdom	grid.13097.3c
2009	pub.1131882484	d_lapuente	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
2010	pub.1131882484	c_maier	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2011	pub.1131882484	p_irrgang	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2012	pub.1131882484	j_huebner	German Cancer Society	Berlin	Germany	grid.489540.4
2013	pub.1131882484	a_peter	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2014	pub.1131882484	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
2015	pub.1131882484	a_ensser	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2016	pub.1131882484	t_winkler	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
2017	pub.1131882484	t_birkholz	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2018	pub.1131882484	a_kremer	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2019	pub.1131882484	p_steininger	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
2020	pub.1131882484	k_korn	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
2021	pub.1131882484	f_neipel	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2022	pub.1131882484	k_ueberla	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
2023	pub.1131882484	m_tenbusch	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
2024	pub.1131920383	l_cantuti-castelvetri	Technical University of Munich	Munich	Germany	grid.6936.a
2025	pub.1131920383	r_ojha	University of Helsinki	Helsinki	Finland	grid.7737.4
2026	pub.1131920383	l_pedro	Technical University of Munich	Munich	Germany	grid.6936.a
2027	pub.1131920383	m_djannatian	Technical University of Munich	Munich	Germany	grid.6936.a
2028	pub.1131920383	j_franz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2029	pub.1131920383	s_kuivanen	University of Helsinki	Helsinki	Finland	grid.7737.4
2030	pub.1131920383	f_van der meer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2031	pub.1131920383	k_kallio	University of Helsinki	Helsinki	Finland	grid.7737.4
2032	pub.1131920383	t_kaya	Technical University of Munich	Munich	Germany	grid.6936.a
2033	pub.1131920383	m_anastasina	University of Helsinki	Helsinki	Finland	grid.7737.4
2034	pub.1131920383	t_smura	University of Helsinki	Helsinki	Finland	grid.7737.4
2035	pub.1131920383	l_levanov	University of Helsinki	Helsinki	Finland	grid.7737.4
2036	pub.1131920383	l_szirovicza	University of Helsinki	Helsinki	Finland	grid.7737.4
2037	pub.1131920383	a_tobi	University of Tartu	Tartu	Estonia	grid.10939.32
2038	pub.1131920383	h_kallio-kokko	Helsinki University Hospital	Helsinki	Finland	grid.15485.3d
2039	pub.1131920383	p_oesterlund	Finnish Institute for Health and Welfare	Helsinki	Finland	grid.14758.3f
2040	pub.1131920383	m_joensuu	University of Queensland	Brisbane	Australia	grid.1003.2
2041	pub.1131920383	f_meunier	University of Queensland	Brisbane	Australia	grid.1003.2
2042	pub.1131920383	s_butcher	University of Helsinki	Helsinki	Finland	grid.7737.4
2043	pub.1131920383	m_winkler	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2044	pub.1131920383	b_mollenhauer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2045	pub.1131920383	o_gokce	Ludwig-Maximilians-Universität München	Munich	Germany	grid.5252.0
2046	pub.1131920383	t_teesalu	University of Helsinki	Helsinki	Finland	grid.7737.4
2047	pub.1131920383	j_hepojoki	University of Zurich	Zurich	Switzerland	grid.7400.3
2048	pub.1131920383	o_vapalahti	University of Helsinki	Helsinki	Finland	grid.7737.4
2049	pub.1131920383	c_stadelmann	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2050	pub.1131920383	g_balistreri	University of Helsinki	Helsinki	Finland	grid.7737.4
2051	pub.1131920383	m_simons	German Center for Neurodegenerative Diseases	Bonn	Germany	grid.424247.3
2052	pub.1132018186	o_gross	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2053	pub.1132018186	o_moerer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2054	pub.1132018186	t_rauen	RWTH Aachen University	Aachen	Germany	grid.1957.a
2055	pub.1132018186	j_boeckhaus	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2056	pub.1132018186	e_hoxha	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2057	pub.1132018186	a_joerres	Witten/Herdecke University	Witten	Germany	grid.412581.b
2058	pub.1132018186	m_kamm	Witten/Herdecke University	Witten	Germany	grid.412581.b
2059	pub.1132018186	a_elfanish	Witten/Herdecke University	Witten	Germany	grid.412581.b
2060	pub.1132018186	w_windisch	Witten/Herdecke University	Witten	Germany	grid.412581.b
2061	pub.1132018186	m_dreher	RWTH Aachen University	Aachen	Germany	grid.1957.a
2062	pub.1132018186	j_floege	RWTH Aachen University	Aachen	Germany	grid.1957.a
2063	pub.1132018186	s_kluge	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2064	pub.1132018186	c_schmidt-lauber	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2065	pub.1132018186	j_turner	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2066	pub.1132018186	s_huber	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2067	pub.1132018186	m_addo	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2068	pub.1132018186	s_scheithauer	University of Göttingen	Göttingen	Germany	grid.7450.6
2069	pub.1132018186	t_friede	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2070	pub.1132018186	g_braun	RWTH Aachen University	Aachen	Germany	grid.1957.a
2071	pub.1132018186	t_huber	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
2072	pub.1132018186	s_blaschke	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2073	pub.1132023093	s_rossi	Ospedale di Parma	Parma	Italy	grid.411482.a
2074	pub.1132023093	a_antal	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
2075	pub.1132023093	s_bestmann	Wellcome Centre for Human Neuroimaging	London	United Kingdom	grid.450002.3
2076	pub.1132023093	m_bikson	City College of New York	New York	United States	grid.254250.4
2077	pub.1132023093	c_brewer	National Institute on Deafness and Other Communication Disorders	Bethesda	United States	grid.214431.1
2078	pub.1132023093	j_brockmoeller	University of Göttingen	Göttingen	Germany	grid.7450.6
2079	pub.1132023093	l_carpenter	Butler Hospital	Providence	United States	grid.273271.2
2080	pub.1132023093	r_chen	University of Toronto	Toronto	Canada	grid.17063.33
2081	pub.1132023093	j_daskalakis	Centre for Addiction and Mental Health	Toronto	Canada	grid.155956.b
2082	pub.1132023093	v_di lazzaro	Università Campus Bio-Medico	Rome	Italy	grid.9657.d
2083	pub.1132023093	m_fox	Massachusetts General Hospital	Boston	United States	grid.32224.35
2084	pub.1132023093	m_george	Medical University of South Carolina	Charleston	United States	grid.259828.c
2085	pub.1132023093	d_gilbert	University of Cincinnati	Cincinnati	United States	grid.24827.3b
